TIMESTAMP,GPP_NT_VUT_REF,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F
2002-03-20,3.88724,2.532,152.971,NA,1.523,83.976,3.7,2.871
2002-03-21,4.43394,2.928,142.058,NA,2.113,84.19,3.8,2.797
2002-03-22,1.24807,-0.808,42.4,NA,0.33,83.917,23.1,4.933
2002-03-23,-0.820702,-4.225,136.71,NA,0.737,83.888,1,4.041
2002-03-24,0.0547753,-5.414,161.39,NA,0.837,84.04,0.5,2.913
2002-03-25,0.280325,-6.656,193.99,NA,0.842,84.069,0,1.183
2002-03-26,-0.178973,-5.365,244.937,NA,1.272,83.983,0,1.815
2002-03-27,0.513182,-4.456,248.092,NA,1.543,84.059,0,2.209
2002-03-28,-0.116238,-2.026,244.254,NA,2.868,84.167,0,2.171
2002-03-29,0.0808289,-0.725,244.728,NA,3.365,84.251,0,1.536
2002-03-30,1.73931,0.347,225.204,NA,3.673,84.176,0,1.306
2002-03-31,1.52879,0.169,208.968,NA,2.725,83.928,0,1.872
2002-04-01,2.40122,0.506,209.919,NA,3.228,83.765,0,1.498
2002-04-02,3.57322,1.84,234.182,NA,3.983,83.728,0,1.947
2002-04-03,4.1615,1.325,216.473,NA,3.648,83.14,0,1.883
2002-04-04,4.28242,0.97,238.134,NA,3.129,82.728,0,1.638
2002-04-05,3.99915,-0.397,156.492,NA,1.63,82.501,0.1,1.775
2002-04-06,2.59546,-1.165,257.309,NA,2.47,82.917,0,1.637
2002-04-07,4.44279,0.404,196.768,NA,4.159,83.485,0.1,1.61
2002-04-08,2.90796,0.11,107.118,NA,0.221,83.474,6.5,1.684
2002-04-09,3.12933,-1.781,183.484,NA,0.725,83.069,1.2,2.566
2002-04-10,2.77363,-1.22,173.168,NA,1.942,82.748,0,1.934
2002-04-11,4.60701,1.345,182.035,NA,3.234,82.69,0,2.425
2002-04-12,2.95099,2.28,141.713,NA,2.328,81.984,0.6,1.974
2002-04-13,4.37912,1.207,169.034,NA,0.726,82.047,0.9,1.626
2002-04-14,3.51984,-1.577,175.219,NA,0.303,82.634,3.8,2.665
2002-04-15,1.95132,-3.363,210.35,NA,0.623,83.079,1.1,2.482
2002-04-16,1.76819,-2.431,209.555,NA,1.328,83.301,0,1.888
2002-04-17,1.90115,-1.456,124.4,NA,1.096,83.504,0,1.972
2002-04-18,2.84737,0.232,194.193,NA,2.307,83.744,0,1.348
2002-04-19,3.30454,-0.62,190.108,NA,1.315,83.909,1.2,2.223
2002-04-20,2.68889,-1.946,140.97,NA,0.783,84.233,0.7,2.218
2002-04-21,1.9562,0.524,266.191,NA,1.785,84.766,0,1.904
2002-04-22,2.31515,1.977,259.003,NA,2.643,84.897,0.1,1.826
2002-04-23,3.56363,1.947,247.253,NA,3.304,84.813,0,1.628
2002-04-24,1.97729,1.863,98.815,NA,0.716,84.476,9.7,1.713
2002-04-25,0.658114,2.358,56.795,NA,0.221,84.258,3.9,0.62
2002-04-26,4.48819,3.956,234.431,NA,2.384,83.632,2.9,1.702
2002-04-27,2.94551,0.419,252.81,NA,1.873,83.377,3.9,2.885
2002-04-28,4.41347,1.941,239.401,NA,3.759,83.289,0,3.287
2002-04-29,6.20549,1.848,192.484,NA,2.675,83.352,0.2,2.932
2002-04-30,6.73753,3.697,300.174,NA,3.8,83.728,0,2.357
2002-05-01,5.52379,5.105,160.547,NA,3.849,83.44,0,2.029
2002-05-02,6.11941,5.057,256.958,NA,3.198,83.055,3,2.875
2002-05-03,4.43548,3.734,111.826,NA,0.507,83.035,36.1,1.932
2002-05-04,2.39192,-0.172,120.124,NA,0.077,83.044,19.5,NA
2002-05-05,4.10529,-1.321,159.986,NA,0.1,83.351,3.6,3.274
2002-05-06,6.06289,0.347,294.592,NA,1.794,83.881,0.7,1.548
2002-05-07,7.2767,4.122,307.76,NA,4.811,83.971,0,1.912
2002-05-08,5.58977,5.921,130.495,NA,4.407,83.54,0,1.22
2002-05-09,6.81013,6.58,190.12,NA,3.912,83.383,0,1.633
2002-05-10,6.08707,4.539,259.33,NA,3.708,83.36,0,1.883
2002-05-11,3.22749,2.942,125.584,NA,1.658,83.302,1.1,1.686
2002-05-12,5.32873,3.559,195.965,NA,1.485,83.566,0,2.373
2002-05-13,5.46195,5.933,205.667,NA,3.161,83.911,0,1.843
2002-05-14,4.65719,5.938,282.842,NA,3.865,84.291,0,2.414
2002-05-15,4.7885,6.728,323.72,NA,5.181,84.797,0,1.694
2002-05-16,6.25303,9.662,322.382,NA,7.646,84.649,0,2.118
2002-05-17,5.64601,9.822,314.891,NA,7.362,84.184,0,2.113
2002-05-18,5.80358,8.8,228.75,NA,4.357,83.905,15.2,2.271
2002-05-19,5.40399,4.092,157.165,NA,0.516,84.113,0,2.384
2002-05-20,5.39315,5.483,305.781,NA,2.584,83.838,0,2.368
2002-05-21,6.86649,7.956,269.428,NA,5.532,83.531,0,2.239
2002-05-22,5.59834,7.358,194.855,NA,5.127,83.438,0,3.423
2002-05-23,6.41757,6.176,146.8,NA,3.412,83.153,7.7,2.385
2002-05-24,4.56756,2.446,190.797,NA,0.99,83.594,11.6,1.504
2002-05-25,5.61533,4.036,216.077,NA,1.966,83.642,17.7,1.936
2002-05-26,7.08925,3.267,267.814,NA,1.075,83.327,1.8,2.851
2002-05-27,2.81355,1.102,86.994,NA,0.091,82.975,12.3,2.621
2002-05-28,5.71886,0.26,166.882,NA,0.221,83.325,2.9,1.975
2002-05-29,8.58989,3.451,246.145,NA,2.069,83.97,0,1.99
2002-05-30,8.03528,6.256,308.561,NA,3.626,84.412,0,2.299
2002-05-31,8.1517,7.735,348.688,NA,4.167,84.613,0,2.346
2002-06-01,7.94013,8.515,339.807,NA,6.115,84.526,0,2.376
2002-06-02,9.12489,9.079,344.811,NA,5.744,84.259,0,1.82
2002-06-03,7.37503,8.477,177.781,NA,4.095,83.883,3.8,1.784
2002-06-04,7.83348,10.302,276.347,NA,6.119,83.628,1.4,2.188
2002-06-05,5.66825,9.579,206.165,NA,5.237,82.97,0.6,3.275
2002-06-06,8.63204,5.719,238.219,NA,2.178,82.672,8.9,1.748
2002-06-07,6.28331,4.5,142.827,NA,0.765,83.006,13.8,1.694
2002-06-08,5.58391,5.009,140.661,NA,0.754,83.254,4.5,1.873
2002-06-09,5.0296,7.238,185.352,NA,3.291,83.231,4.9,2.189
2002-06-10,9.45537,4.745,241.56,NA,1.932,83.642,5.5,2.432
2002-06-11,NA,5.205,323.714,NA,3.14,84.112,0,2.415
2002-06-12,9.27824,8.651,277.175,NA,4.162,84.416,0.7,2.093
2002-06-13,10.5173,11.233,316.255,NA,6.591,84.531,0,1.781
2002-06-14,10.57,13.131,339.926,NA,8.518,84.567,0,2.304
2002-06-15,12.0181,15.041,318.326,NA,10.922,84.578,3.1,2.167
2002-06-16,8.02112,13.132,198.777,NA,6.901,84.712,0.1,1.94
2002-06-17,8.76666,16.081,341.049,NA,12.06,84.858,0,1.827
2002-06-18,11.2191,18.167,338.845,NA,14.051,84.822,0,1.814
2002-06-19,6.65521,15.022,168.943,NA,5.966,84.563,7.5,1.357
2002-06-20,8.73742,15.347,271.621,NA,7.544,84.692,3.3,2.248
2002-06-21,6.73131,12.584,186.529,NA,3.591,84.789,4.4,1.469
2002-06-22,8.11695,15.159,320.472,NA,7.832,84.809,0,2.409
2002-06-23,9.32398,17.208,318.369,NA,9.246,84.67,0,2.288
2002-06-24,7.88046,12.226,129.357,NA,2.245,84.587,13,2.58
2002-06-25,9.91838,9.338,235.724,NA,1.076,84.665,0,3.078
2002-06-26,10.6361,10.743,349.565,NA,4.672,84.562,0,2.258
2002-06-27,10.9058,11.355,254.915,NA,4.933,84.13,0.2,2.217
2002-06-28,5.61879,6.568,80.162,NA,1.124,83.862,17,2.257
2002-06-29,7.38197,4.782,355.835,NA,3.066,84.227,0,2.466
2002-06-30,8.92389,7.378,272.301,NA,3.563,84.072,0.1,2.226
2002-07-01,9.2108,10.078,327.858,NA,5.981,83.86,0,2.658
2002-07-02,8.55184,9.903,115.919,NA,3.371,83.539,0,2.298
2002-07-03,8.38884,11.191,132.145,NA,3.57,83.489,11.9,2.5
2002-07-04,7.23563,5.193,199.143,NA,1.862,83.976,9.5,2.947
2002-07-05,7.67568,8.448,256.598,NA,4.845,84.065,0,2.8
2002-07-06,3.62535,6.378,63.895,NA,0.844,83.958,14.9,1.625
2002-07-07,7.13707,8.722,330.158,NA,2.969,84.306,1,2.371
2002-07-08,7.98604,13.626,325.39,NA,7.88,84.269,0,2.238
2002-07-09,7.13942,13.778,258.3,NA,8.455,84.017,0.1,2.207
2002-07-10,5.86073,10.102,170.165,NA,3.612,83.796,0.7,2.788
2002-07-11,6.33297,8.075,218.136,NA,2.508,84.267,0.7,3.223
2002-07-12,6.89173,10.609,297.699,NA,4.082,84.328,0,2.892
2002-07-13,3.20546,7.132,68.213,NA,0.53,83.985,34.3,1.868
2002-07-14,6.87121,6.736,176.922,NA,0.673,84.137,1.4,2.061
2002-07-15,7.41637,9.59,158.32,NA,0.684,83.811,3.1,2.965
2002-07-16,9.79395,9.121,201.998,NA,1.513,83.565,7.4,2.276
2002-07-17,9.06317,9.603,99.626,NA,0.463,83.679,6.8,1.677
2002-07-18,9.12988,7.709,170.35,NA,0.986,83.943,1.6,2.16
2002-07-19,9.03503,8.49,315.372,NA,3.516,84.024,0,2.299
2002-07-20,10.0104,11,311.808,NA,7.261,84.265,0,2.291
2002-07-21,8.34246,10.349,116.738,NA,4.42,84.199,0.7,1.809
2002-07-22,8.91426,8.872,235.964,NA,2.57,84.208,5.1,2.093
2002-07-23,8.82898,10.65,313.436,NA,5.713,84.108,0,2.275
2002-07-24,9.36369,9.183,211.396,NA,3.149,84.003,0,2.823
2002-07-25,8.36555,6.213,109.284,NA,1.572,84.01,5.4,2.39
2002-07-26,6.65141,6.058,88.679,NA,0.814,84.272,5.4,1.259
2002-07-27,9.78665,10.653,312.937,NA,3.647,84.383,0.1,2.129
2002-07-28,9.39548,12.775,304.328,NA,5.916,84.415,0,2.258
2002-07-29,7.13994,12.109,264.914,NA,5.319,84.359,0.2,2.048
2002-07-30,5.58841,11.09,143.941,NA,3.697,83.961,2.2,1.779
2002-07-31,4.37138,10.682,162.141,NA,1.984,83.639,7.7,1.845
2002-08-01,5.75397,9.974,205.281,NA,1.22,83.729,7.2,2.555
2002-08-02,6.9768,9.513,301.428,NA,2.718,84.008,0,2.548
2002-08-03,5.83653,10.234,198.001,NA,2.994,84.039,4.4,2.264
2002-08-04,4.65454,9.313,211.994,NA,1.44,83.891,21.7,2.467
2002-08-05,6.73431,9.255,256.581,NA,1.817,83.892,9.3,3.071
2002-08-06,2.37042,7.342,49.083,NA,0.558,83.705,8.1,1.613
2002-08-07,5.09559,6.576,86.409,NA,0.971,83.906,10.5,2.148
2002-08-08,6.95027,7.111,284.044,NA,2.651,83.78,0,2.231
2002-08-09,4.23492,7.865,84.072,NA,0.762,83.318,10.5,1.213
2002-08-10,5.23918,6.485,84.765,NA,0.288,82.876,8,2.55
2002-08-11,3.38381,6.163,58.264,NA,0.179,82.906,46.9,1.216
2002-08-12,4.64933,7.101,115.568,NA,1.122,83.542,35.2,4.46
2002-08-13,6.90377,7.021,138.75,NA,0.928,84.244,2.6,1.645
2002-08-14,7.47159,7.901,280.014,NA,2.987,84.319,0,2.277
2002-08-15,7.58801,9.963,277.45,NA,4.486,84.226,0,2.16
2002-08-16,7.83136,10.5,266.586,NA,5.654,84.288,0,2.02
2002-08-17,7.79572,10.836,278.909,NA,5.879,84.153,0,2.31
2002-08-18,8.03143,11.592,261.025,NA,6.23,84.117,0,2.107
2002-08-19,7.977,11.956,198.019,NA,7.005,84.37,0,1.875
2002-08-20,6.73762,11.536,165.885,NA,4.439,84.292,17.3,1.551
2002-08-21,6.04891,8.257,124.196,NA,0.588,84.062,12.1,1.843
2002-08-22,7.14004,8.111,268.197,NA,2.794,84.004,0,2.363
2002-08-23,6.40387,8.943,125.406,NA,2.302,84.181,0,1.777
2002-08-24,6.52912,9.882,151.88,NA,2.795,84.41,2.8,1.878
2002-08-25,7.40672,10.427,175.381,NA,3.621,84.499,0.1,1.667
2002-08-26,6.83037,10.099,90.158,NA,3.44,84.26,0,1.343
2002-08-27,6.16776,9.247,106.385,NA,1.133,84.021,6.5,1.899
2002-08-28,7.75837,8.455,167.117,NA,1.303,83.917,0.8,2.313
2002-08-29,8.65865,9.432,157.02,NA,1.38,84.07,0.8,2.072
2002-08-30,9.9857,11.109,236.695,NA,3.127,84.381,0.2,2.034
2002-08-31,8.73676,10.245,171.243,NA,2.059,84.334,0.9,1.95
2002-09-01,8.2133,9.112,122.693,NA,0.612,84.412,3.8,1.989
2002-09-02,8.03587,9.459,183.738,NA,1.862,84.565,1.4,1.83
2002-09-03,3.69747,7.371,51.489,NA,0.411,84.164,9.4,1.791
2002-09-04,5.71043,7.591,102.408,NA,1.348,84.032,4.4,1.484
2002-09-05,7.39881,8.396,233.315,NA,2.778,83.944,1.2,1.715
2002-09-06,6.50017,7.797,147.421,NA,1.39,84.045,0.5,2.406
2002-09-07,8.084,9.268,173.285,NA,2.551,83.958,0.1,1.955
2002-09-08,6.38686,8.378,122.967,NA,3.485,83.913,0,1.72
2002-09-09,5.32234,8.063,126.484,NA,3.311,83.976,0,2.044
2002-09-10,6.04606,5.993,104.437,NA,0.88,84.178,8,2.048
2002-09-11,4.52721,4.629,159.855,NA,0.841,84.222,0,2.677
2002-09-12,5.72603,7.388,221.847,NA,2.483,84.113,0,2.506
2002-09-13,5.49691,6.459,219.014,NA,2.453,84.072,0,2.444
2002-09-14,4.90982,5.22,215.383,NA,2.095,84.062,0,2.366
2002-09-15,4.64518,3.369,97.062,NA,1.203,83.943,0,1.815
2002-09-16,2.13397,3.402,205.195,NA,2.936,83.867,0,2.209
